zip_code,town,town_website_description,town_link,wikipedia,wikipedia_link,street,school,town_square,open_space_or_landmark,extra,school_thumbnail,school_license,school_license_url,school_description,school_artist,school_username,open_space_or_landmark_thumbnail,open_space_or_landmark_license,open_space_or_landmark_license_url,open_space_or_landmark_description,open_space_or_landmark_artist,open_space_or_landmark_username,street_thumbnail,street_license,street_license_url,street_description,street_artist,street_username,town_square_thumbnail,town_square_license,town_square_license_url,town_square_description,town_square_artist,town_square_username
2199,BOSTON (Prudential),"The Shops at Prudential Center is an urban shopping center located at the base of the Prudential Tower in Boston, Massachusetts. The mall lies adjacent to many other destinations such as: Hynes Convention Center, the 101/111 Huntington Avenue office towers, and a skywalk connecting it to Copley Place",https://en.wikipedia.org/wiki/The_Shops_at_Prudential_Center,,,https://commons.wikimedia.org/wiki/File:Prudential_Tower_Boston_USA.JPG,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Prudential_Tower_Boston_USA.JPG/120px-Prudential_Tower_Boston_USA.JPG,Public domain,,Prudential Tower Boston USA,"No machine-readable author provided. <a href=""//commons.wikimedia.org/w/index.php?title=User:Mustaqbal~commonswiki&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Mustaqbal~commonswiki (page does not exist)"">Mustaqbal~commonswiki</a> assumed (based on copyright claims).",Mustaqbal~commonswiki,,,,,,
2210,BOSTON (Seaport),"Located on Boston’s waterfront, just across from downtown and not far from the airport, the Seaport District is one of the city’s most burgeoning neighborhoods. If you were looking at a map, you’d find this area stretches from the harbor to Fort Point Channel and into South Boston to East and West First Streets. It includes the four neighborhoods of Fort Point, Fan Pier, the Convention Center, and the Marine Industrial Park.",https://www.trolleytours.com/boston/seaport-district,,,"https://commons.wikimedia.org/wiki/File:Seaport_World_Trade_Center,_Boston_MA.jpg",,,"https://www.google.com/search?as_st=y&tbm=isch&hl=en&as_q=seaport+ma+boston&as_epq=&as_oq=&as_eq=&cr=&as_sitesearch=&safe=images&tbs=isz:lt,islt:svga,sur:fc#imgrc=L12_kBcol68RSM:",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Seaport_World_Trade_Center%2C_Boston_MA.jpg/120px-Seaport_World_Trade_Center%2C_Boston_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Seaport World Trade Center, Boston MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,,,,,,
2109,BOSTON (Financial District and Wharf),,,"The Financial District of Boston is located in Downtown Boston, near Government Center and Chinatown.","https://en.wikipedia.org/wiki/Financial_District,_Boston","https://commons.wikimedia.org/wiki/File:Financial_District,_Boston,_MA.jpg",,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Financial_District%2C_Boston%2C_MA.jpg/120px-Financial_District%2C_Boston%2C_MA.jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Financial District, Boston, MA","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/10345599@N03"">Francisco Anzola</a>",Flickr upload bot,,,,,,
2113,BOSTON,,,"The North End is a neighborhood of Boston, Massachusetts, United States. It has the distinction of being the city's oldest residential community, where people have continuously inhabited since it was settled in the 1630s. Though small, only 0.36 square miles (0.93 km2), the neighborhood has nearly one hundred establishments and a variety of tourist attractions. It is known for its Italian American population and fine Italian restaurants. The district is a pending Boston Landmark.","https://en.wikipedia.org/wiki/North_End,_Boston",https://commons.wikimedia.org/wiki/File:USA-North_End.JPG,https://northendwaterfront.com/2017/09/photo-tour-new-eliot-upper-school-bostons-north-end/,https://www.flickr.com/photos/masstravel/6969796326,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/USA-North_End.JPG/120px-USA-North_End.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,USA-North End,"<a href=""//commons.wikimedia.org/wiki/User:Ingfbruno"" title=""User:Ingfbruno"">Ingfbruno</a>",Ingfbruno,,,,,,
2110,BOSTON (Financial District and Wharf),,,"Downtown Crossing is a shopping district that is a small part of downtown Boston, Massachusetts, located due east of Boston Common and west of the Financial District. It features large department stores as well as restaurants, souvenir sellers, general retail establishments, and street vendors. The section of Washington Street between Temple and Bromfield streets (and portions of Winter and Summer streets) are closed to most vehicular traffic; pedestrians may walk freely in the street.",https://en.wikipedia.org/wiki/Downtown_Crossing,https://www.google.com/search?as_st=y&hl=en&tbs=isz%3Alt%2Cislt%3Asvga%2Csur%3Afc&tbm=isch&sa=1&ei=znKeXIrfHqGt_QaD2I_4BA&q=boston+financial+district&oq=boston+fina&gs_l=img.1.0.35i39j0l2j0i5i30j0i8i30l2j0i24l4.264708.265425..266554...0.0..0.149.1346.0j11......1....1..gws-wiz-img.......0i67.IOQpGBqcB3E#imgrc=h9utvYhnwPhj-M:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,BOSTON (Beacon Hill),,,"Beacon Hill is a historical neighborhood in Boston, Massachusetts, and the hill upon which the Massachusetts State Houseresides. The term ""Beacon Hill"" is locally used as a metonym to refer to the state government or the legislature itself, much like Washington, D.C.'s ""Capitol Hill"" does at the federal level. Federal-style rowhouses, narrow gaslit streets and brick sidewalks adorn the neighborhood, which is generally regarded as one of the more desirable and expensive in Boston. According to the 2010 U.S. Census, the population of Boston's Beacon Hill neighborhood is 9,023.","https://en.wikipedia.org/wiki/Beacon_Hill,_Boston",https://commons.wikimedia.org/wiki/File:ISH_WC_Boston4.jpg,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/ISH_WC_Boston4.jpg/120px-ISH_WC_Boston4.jpg,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ISH WC Boston4,Ian Howard,Drianhoward,,,,,,
1719,BOXBOROUGH,"Town of Boxborough, Massachusetts, a small, thriving community located at the crossroads of Interstate 495 and Route 111. Its excellent school system, high quality housing, convenient location and scenic, historic and rural character make Boxborough an attractive community in which to live and work. From its agricultural roots, Boxborough has cherished its open and wooded spaces, and now can prize its place in the Information Age.",http://www.boxborough-ma.gov/,,"https://en.wikipedia.org/wiki/Boxborough,_Massachusetts","https://commons.wikimedia.org/wiki/File:Levi_Wetherbee_Farm,_Boxborough_MA.jpg","https://commons.wikimedia.org/wiki/File:Boxborough_Town_Hall,_MA.jpg",https://commons.wikimedia.org/wiki/File:ABRHS.jpg,https://www.flickr.com/photos/calliope/6243751876,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Boxborough_Town_Hall%2C_MA.jpg/120px-Boxborough_Town_Hall%2C_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Boxborough Town Hall, MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Levi_Wetherbee_Farm%2C_Boxborough_MA.jpg/120px-Levi_Wetherbee_Farm%2C_Boxborough_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Levi Wetherbee Farm, Boxborough MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/ABRHS.jpg/120px-ABRHS.jpg,CC-BY-SA-3.0,http://creativecommons.org/licenses/by-sa/3.0/,ABRHS,Jameson Williams,Sarregouset
1921,BOXFORD,"Boxford is a rural, geographically large town with almost no commercial development and an estimated population of 8,600. Heavily forested with many scenic hiking trails, Boxford is also home to numerous lakes, ponds, streams, wildlife, flora and fauna and has received the prestigious Tree City USA award for 12 consecutive years. 
There are two elementary schools in town, Harry Lee Cole School (grades K-2) and Spofford Pond School (grades3-6). Middle and High School students attend Masconomet Regional School. Boxford is a bucolic suburb with easy access to major highways.",https://www.town.boxford.ma.us/about-boxford,,"https://en.wikipedia.org/wiki/Boxford,_Massachusetts","https://commons.wikimedia.org/wiki/File:Boxford_Community_Store,_Boxford_MA.jpg","https://commons.wikimedia.org/wiki/File:Boxford_Community_Store_and_US_Post_Office,_Boxford_MA.jpg","https://commons.wikimedia.org/wiki/File:Proctor_School,_Topsfield_MA.jpg","https://commons.wikimedia.org/wiki/File:Second_Congregational_Church,_West_Boxford_MA.jpg",,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Boxford_Community_Store_and_US_Post_Office%2C_Boxford_MA.jpg/120px-Boxford_Community_Store_and_US_Post_Office%2C_Boxford_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Boxford Community Store and US Post Office, Boxford MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Second_Congregational_Church%2C_West_Boxford_MA.jpg/120px-Second_Congregational_Church%2C_West_Boxford_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Second Congregational Church, West Boxford MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Boxford_Community_Store%2C_Boxford_MA.jpg/120px-Boxford_Community_Store%2C_Boxford_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Boxford Community Store, Boxford MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Proctor_School%2C_Topsfield_MA.jpg/120px-Proctor_School%2C_Topsfield_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Proctor School, Topsfield MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42
2184,BRAINTREE,"The Town of Braintree is a suburban community with a strong residential character located ten miles south of Boston. The town is ideally situated at the crossroads of Route I-93 (128) and Route 3 for easy access to the Greater Boston area and Cape Cod as well as having excellent public transportation to Boston. The community has a good mix of established neighborhoods, small clusters of new homes and multi-family complexes. There is a strong business base which includes one of the largest regional shopping centers in the northeast; The South Shore Plaza. Attractive office and industrial parks are located in the town as well, because of its ideal location. Residents feel that people are attracted to Braintree as a good place to live and work because it has an excellent public school system as well as Thayer Academy and Archbishop Williams High School, and a fine parks and recreation program with the availability of many recreational resources such as Town Forest, Pond Meadow Park, Sunset Lake, Smith Beach, the Cranberry Pond Conservation District, the MDC Blue Hills Reservation trail system, and an 18 hole public golf course.",https://www.braintreema.gov/9/About-Us,,"https://en.wikipedia.org/wiki/Braintree,_Massachusetts","https://commons.wikimedia.org/wiki/File:Washington_Street,_Braintree_MA.jpg","https://commons.wikimedia.org/wiki/File:Braintree_Town_Hall,_MA.jpg","https://commons.wikimedia.org/wiki/File:Braintree_High_School,_Braintree_MA.jpg","https://commons.wikimedia.org/wiki/File:Inside_South_Shore_Plaza,_Braintree_MA.jpg",,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Braintree_Town_Hall%2C_MA.jpg/120px-Braintree_Town_Hall%2C_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Braintree Town Hall, MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Inside_South_Shore_Plaza%2C_Braintree_MA.jpg/120px-Inside_South_Shore_Plaza%2C_Braintree_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Inside South Shore Plaza, Braintree MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Washington_Street%2C_Braintree_MA.jpg/120px-Washington_Street%2C_Braintree_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Washington Street, Braintree MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Braintree_High_School%2C_Braintree_MA.jpg/120px-Braintree_High_School%2C_Braintree_MA.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Braintree High School, Braintree MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42
2020,BRANT ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,BROOKLINE,"Located four miles from downtown Boston, in Norfolk County, Brookline is one of the largest towns in New England. It is primarily a mature suburban, residential community with urban characteristics. The Town of Brookline continues to be a safe and highly desirable place to live, due to its proximity to job opportunities, excellent public transportation and school systems, and livable neighborhoods that balance green space, historic preservation, and outstanding commercial services. Surrounded by the City of Boston on three sides, Brookline consists of roughly six square miles of land and is home to a population of about 58,732 people.
",https://www.brooklinema.gov/1539/About-Brookline,,"https://en.wikipedia.org/wiki/Brookline,_Massachusetts",https://www.flickr.com/photos/axelrd/11002028394,"https://commons.wikimedia.org/wiki/File:St._Paul_Street_MBTA_station,_Brookline_MA.jpg","https://commons.wikimedia.org/wiki/File:Dexter_School,_Brookline_MA.jpg","https://commons.wikimedia.org/wiki/File:Brookline_Reservoir,_June_2010,_Brookline_MA.jpg",,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/St._Paul_Street_MBTA_station%2C_Brookline_MA.jpg/120px-St._Paul_Street_MBTA_station%2C_Brookline_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"St. Paul Street MBTA station, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Brookline_Reservoir%2C_June_2010%2C_Brookline_MA.jpg/120px-Brookline_Reservoir%2C_June_2010%2C_Brookline_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Brookline Reservoir, June 2010, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Dexter_School%2C_Brookline_MA.jpg/120px-Dexter_School%2C_Brookline_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Dexter School, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42
2446,BROOKLINE,"Located four miles from downtown Boston, in Norfolk County, Brookline is one of the largest towns in New England. It is primarily a mature suburban, residential community with urban characteristics. The Town of Brookline continues to be a safe and highly desirable place to live, due to its proximity to job opportunities, excellent public transportation and school systems, and livable neighborhoods that balance green space, historic preservation, and outstanding commercial services. Surrounded by the City of Boston on three sides, Brookline consists of roughly six square miles of land and is home to a population of about 58,732 people. Brookline is served by the C and D branches of the MBTA's Green Line trains, with inbound service to downtown Boston and outbound service to Newton. The B line runs along the town's northern border of Commonwealth Avenue in Allston.


",https://www.brooklinema.gov/1539/About-Brookline,,"https://en.wikipedia.org/wiki/Brookline,_Massachusetts",https://www.google.com/search?as_st=y&hl=en&tbs=isz%3Alt%2Cislt%3Asvga%2Csur%3Afc&tbm=isch&sa=1&ei=uXWeXMzgEome_QboxKTYDQ&q=brookline+ma+boston&oq=brookline+ma+boston&gs_l=img.3...142793.145255..145362...0.0..0.0.0.......1....1..gws-wiz-img.GbwN3iJE0IU#imgrc=HSyyjXN-JdT4CM:,"https://commons.wikimedia.org/wiki/File:Heath_School,_Brookline_MA.jpg","https://commons.wikimedia.org/wiki/File:St._Paul_Street_MBTA_station,_Brookline_MA.jpg","https://commons.wikimedia.org/wiki/File:Brookline_Reservoir,_June_2010,_Brookline_MA.jpg",,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Heath_School%2C_Brookline_MA.jpg/120px-Heath_School%2C_Brookline_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Heath School, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Brookline_Reservoir%2C_June_2010%2C_Brookline_MA.jpg/120px-Brookline_Reservoir%2C_June_2010%2C_Brookline_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Brookline Reservoir, June 2010, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/St._Paul_Street_MBTA_station%2C_Brookline_MA.jpg/120px-St._Paul_Street_MBTA_station%2C_Brookline_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"St. Paul Street MBTA station, Brookline MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42
1741,CARLISLE,"The Town of Carlisle is a predominantly residential community located approximately 22 miles northwest of Boston. Once called “city of the woods” by Henry David Thoreau, Carlisle is still a rural community with over 30% of the land permanently protected open space. Carlisle residents enjoy the rural charm of a New England farming community with winding roads weaving past stone walls, fields farmed for generations, and unspoiled woods. The visual characteristics, combined with its geographical location and the commitment of its residents to providing a quality education for Carlisle children, make this community highly desirable.",https://www.carlislema.gov/,"Carlisle is a town located in Middlesex County, Massachusetts, United States - northwest of Boston. As of the 2010 U.S. Census, the town had a population of 4,852. Carlisle contains a library, a country store, a book store, a dentist's office, and many residential buildings.","https://en.wikipedia.org/wiki/Carlisle,_Massachusetts",https://www.flickr.com/photos/masstravel/15817198603,"https://commons.wikimedia.org/wiki/File:The_Beede_Center,_Concord-Carlisle_High_School,_Concord_MA.jpg",,https://commons.wikimedia.org/wiki/File:Carlisle_MA_Gleason_Library.jpg,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/The_Beede_Center%2C_Concord-Carlisle_High_School%2C_Concord_MA.jpg/120px-The_Beede_Center%2C_Concord-Carlisle_High_School%2C_Concord_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"The Beede Center, Concord-Carlisle High School, Concord MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Carlisle_MA_Gleason_Library.jpg/120px-Carlisle_MA_Gleason_Library.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Carlisle MA Gleason Library,"<a href=""//commons.wikimedia.org/wiki/User:Tim_Pierce"" title=""User:Tim Pierce"">Tim Pierce</a>",Tim Pierce,,,,,,,,,,,,
1824,CHELMSFORD,"Chelmsford is a scenic community with easy access and close proximity to the city of Boston, the Atlantic coastline and the White Mountains of New Hampshire. Surprising and breathtaking beauty in nestled trails, beaches and pathways give Chelmsford that small town feel and reflect its rural past. As a community, Chelmsford thrives on the enthusiastic sense of volunteerism and engagement exhibited through its residents and local businesses. The school system is ranked among the best in the state and has received a Green Community designation from the State of Massachusetts. Chelmsford was voted in the top 100 Best Places to Live in the U.S. by Money Magazine in 2007 and again in 2011.",https://www.townofchelmsford.us/9/Our-Community,,"https://en.wikipedia.org/wiki/Chelmsford,_Massachusetts","https://commons.wikimedia.org/wiki/File:Hildreth-Robbins_House,_Chelmsford_MA.jpg",http://www.townofchelmsford.us/Facilities/Facility/Details/Parker-Middle-School-16?PREVIEW=YES&PREVIEW=YES&PREVIEW=YES&PREVIEW=YES,"https://en.wikipedia.org/wiki/File:Northern_terminus_of_Route_27,_Chelmsford,_MA.jpg","https://commons.wikimedia.org/wiki/File:Park,_North_Chelmsford_MA.jpg",,,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Park%2C_North_Chelmsford_MA.jpg/120px-Park%2C_North_Chelmsford_MA.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Park, North Chelmsford MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hildreth-Robbins_House%2C_Chelmsford_MA.jpg/120px-Hildreth-Robbins_House%2C_Chelmsford_MA.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Hildreth-Robbins House, Chelmsford MA","<a href=""//commons.wikimedia.org/wiki/User:Faolin42"" title=""User:Faolin42"">John Phelan</a>",Faolin42,https://upload.wikimedia.org/wikipedia/en/thumb/8/86/Northern_terminus_of_Route_27%2C_Chelmsford%2C_MA.jpg/120px-Northern_terminus_of_Route_27%2C_Chelmsford%2C_MA.jpg,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/,"Northern terminus of Route 27, Chelmsford, MA","<p><a href=""//en.wikipedia.org/wiki/User:DavidBrooks"" title=""User:DavidBrooks"">DavidBrooks</a>
</p>",DavidBrooks
